UID,PHYLUM,CLASS,ORDER,FAMILY,GENUS,TARGET_TAXON,TAXA_ID,TOTAL300,IS_DISTINCT300,LAT_DD83,LON_DD83,STRAH_CAT,EPA_REG,SITE_ID,YEAR,DATE_COL,VISIT_NO,SAMPLE_TYPE,MMI_BENT,BENT_MMI_COND,nearest_station_id
2014240,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHAETOCLADIUS,CHAETOCLADIUS,3571,1,1,,,,Region_08,NRS18_CO_RF006,,7/30/2019,1,BERW,48.6,,ACW00011604
2014241,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,OXYETHIRA,OXYETHIRA,4085,2,1,44.670949620524,-68.6770121,LargeStreams,Region_01,NRS18_ME_10010,2019,7/30/2019,1,BETB,1.03,Poor,USC00171867
2014242,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,SMICRIDEA,SMICRIDEA,4289,2,1,28.9504206738677,-100.6493661,RiversMajor,Region_06,NRS18_TX_10015,2019,7/29/2019,1,BETB,82.28,Good,US1TXMVR002
2014243,ARTHROPODA,INSECTA,TRICHOPTERA,,,TRICHOPTERA,4382,,,37.8231174553374,-97.0303315,SmallStreams,Region_07,NRS18_KS_10099,2019,7/30/2019,1,BERW,43.03,Good,US1KSBU0017
2014244,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARALAUTERBORNIELLA,PARALAUTERBORNIELLA,4107,10,1,39.2617471000156,-86.79815932,RiversOther,Region_05,NRS18_IN_10015,2019,7/30/2019,1,BETB,22.28,Poor,USC00128290
2014245,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,SPARBARUS,SPARBARUS,4294,,,38.2096597706162,-80.04872664,LargeStreams,Region_03,NRS18_WV_10001,2019,7/30/2019,1,BERW,54.97,Good,USC00465672
2014246,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,NECTOPSYCHE,4011,2,1,43.3279405582815,-96.21083875,RiversOther,Region_07,NRS18_IA_10027,2019,7/30/2019,1,BETB,62.48,Good,US1IALY0011
2014247,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,OPTIOSERVUS,OPTIOSERVUS,4071,16,1,42.0721461173146,-124.0083425,SmallStreams,Region_10,NRS18_OR_10005,2019,7/30/2019,1,BERW,50.3,Good,USR0000OWCR
2014248,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,SPERCHONIDAE,SPERCHON,SPERCHON,4296,,,38.5715497187037,-75.67425567,RiversOther,Region_03,NRS18_DE_10009,2019,7/30/2019,1,BETB,20.87,Poor,US1DESS0081
2014249,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,DICROTENDIPES,3658,9,1,48.9432367599002,-106.8565294,LargeStreams,Region_08,NRS18_MT_10010,2019,7/30/2019,1,BERW,45.77,Fair,USC00248202
2014250,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRYPTOCHIRONOMUS,CRYPTOCHIRONOMUS,3625,3,1,48.9226031267268,-106.7993967,LargeStreams,Region_08,NRS18_MT_10040,2019,7/30/2019,1,BERW,35.82,Poor,USC00248202
2014251,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,,DYTISCIDAE,3679,1,1,46.1667664977716,-110.5490897,LargeStreams,Region_08,NRS18_MT_10003,2019,7/30/2019,1,BERW,94.77,Good,USS0010C03S
2014252,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,,EPHEMERELLIDAE,3706,2,1,,,,Region_01,NRS18_NH_10006,,7/31/2019,2,BERW,56.85,,ACW00011604
2014253,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NANOCLADIUS,NANOCLADIUS,4005,1,1,42.5228841223456,-89.03751415,RiversMajor,Region_05,NRS18_WI_10061,2019,7/31/2019,1,BETB,13.87,Poor,USC00470696
2014254,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATANYTARSUS,PARATANYTARSUS,4120,1,1,,,,Region_04,NRS18_FL_10002,,7/31/2019,2,BETB,39.42,,ACW00011604
2014255,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,AULODRILUS,AULODRILUS,3496,8,1,44.6082766474215,-73.96279699,SmallStreams,Region_02,NRS18_NY_10268,2019,7/31/2019,1,BERW,12.6,Poor,US1NYFK0002
2014256,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,HEPTAGENIIDAE,3802,1,0,38.6427924306027,-87.61438338,RiversMajor,Region_05,NRS18_IN_10002,2019,7/31/2019,1,BETB,42.32,Good,US1ILLW0002
2014257,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,NECTOPSYCHE,4011,164,1,43.4510629897869,-94.86715932,RiversMajor,Region_07,NRS18_IA_10009,2019,7/31/2019,1,BETB,44.17,Good,USC00132724
2014258,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,MACRONYCHUS,MACRONYCHUS,3952,2,1,40.9310745368676,-80.37396527,RiversOther,Region_03,NRS18_PA_10011,2019,7/31/2019,1,BETB,35.02,Poor,US1PALW0017
2014260,ARTHROPODA,INSECTA,PLECOPTERA,PTERONARCYIDAE,PTERONARCELLA,PTERONARCELLA,4227,,,,,,Region_08,NRS18_CO_RF015,,7/31/2019,1,BERW,47.47,,ACW00011604
2014261,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYTARSUS,TANYTARSUS,4348,2,1,46.0753211148082,-110.0509399,SmallStreams,Region_08,NRS18_MT_10094,2019,7/31/2019,1,BERW,77.92,Good,USC00245603
2014262,ARTHROPODA,INSECTA,TRICHOPTERA,BRACHYCENTRIDAE,AMIOCENTRUS,AMIOCENTRUS,3445,1,1,41.5392605713911,-123.5267321,RiversMajor,Region_09,NRS18_CA_10013,2019,7/30/2019,1,BETB,56.85,Good,US1CASK0014
2014263,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,SERRATELLA,SERRATELLA,4272,1,1,,,,Region_09,NRS18_CA_10002,,7/29/2019,2,BETB,14.23,,ACW00011604
2014264,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARACLADOPELMA,PARACLADOPELMA,4101,1,1,42.503163291745,-101.4197201,LargeStreams,Region_07,NRS18_NE_10678,2019,7/30/2019,1,BERW,45.92,Good,USC00259266
2014265,ARTHROPODA,INSECTA,DIPTERA,PSYCHODIDAE,MARUINA,MARUINA,3961,1,1,42.0174885238676,-123.9496604,SmallStreams,Region_10,NRS18_OR_10069,2019,7/31/2019,1,BERW,65.48,Good,USR0000OWCR
2014266,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,NAIDIDAE,4003,1,0,47.905250179417,-90.21860332,SmallStreams,Region_05,NRS18_MN_10257,2019,7/31/2019,1,BERW,46.93,Good,US1MNCK0021
2014267,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,NECTOPSYCHE,4011,3,1,48.602586608225,-107.6191811,RiversMajor,Region_08,NRS18_MT_10072,2019,7/31/2019,1,BETB,80.32,Good,USC00247267
2014268,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOHYPHIDAE,TRICORYTHODES,TRICORYTHODES,4384,5,1,45.2064722906055,-87.7321759,RiversOther,Region_05,NRS18_MI_10057,2019,7/31/2019,1,BETB,63.13,Good,US1MIMM0008
2014269,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,PROTZIIDAE,PROTZIA,PROTZIA,4204,1,1,40.4110825974424,-116.9237429,SmallStreams,Region_09,NRS18_NV_10188,2019,7/31/2019,1,BERW,55.03,Fair,USS0016J01S
2014270,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,BAETIS,BAETIS,3501,52,1,40.191371213642,-117.2531401,LargeStreams,Region_09,NRS18_NV_10010,2019,7/30/2019,1,BERW,39.88,Poor,USC00266754
2014271,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,LABIOBAETIS,LABIOBAETIS,4774,,,45.7470753270514,-87.8664876,RiversOther,Region_05,NRS18_MI_10055,2019,7/31/2019,1,BETB,28.63,Fair,US1WIMR0007
2014272,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TRIBELOS,TRIBELOS,4379,26,1,41.3113780887716,-74.79188278,RiversMajor,Region_02,NRS18_NJ_10008,2019,8/1/2019,1,BETB,34.98,Fair,USC00365752
2014273,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,DICRANOTA,DICRANOTA,3657,2,1,38.0199184764595,-111.654475,SmallStreams,Region_08,NRS18_UT_10011,2019,7/30/2019,1,BERW,21.63,Poor,USR0000BUCF
2014274,ARTHROPODA,INSECTA,TRICHOPTERA,MOLANNIDAE,MOLANNA,MOLANNA,3987,2,1,45.257332845259,-68.94965527,RiversOther,Region_01,NRS18_ME_10005,2019,8/1/2019,1,BETB,32.48,Poor,USC00175347
2014275,ARTHROPODA,INSECTA,MEGALOPTERA,SIALIDAE,SIALIS,SIALIS,4276,1,1,46.8259141089481,-100.9301159,RiversOther,Region_08,NRS18_ND_10032,2019,8/1/2019,1,BERW,71.92,Good,USC00325479
2014276,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,,POLYCENTROPODIDAE,4174,1,0,47.0060292033321,-93.23164389,LargeStreams,Region_05,NRS18_MN_10556,2019,8/1/2019,1,BETB,42.32,Good,US1MNIT0063
2014277,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMUS,CHIRONOMUS,3582,2,1,43.0422188462033,-95.05469764,RiversOther,Region_07,NRS18_IA_10659,2019,8/1/2019,1,BETB,50.77,Good,US1IACY0006
2014278,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,THIENEMANNIMYIA GENUS GR.,4362,1,1,45.5493214505921,-109.2430792,LargeStreams,Region_08,NRS18_MT_10592,2019,8/1/2019,1,BERW,34.55,Poor,US1MTSW0013
2014279,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,,CAMBARIDAE,3548,1,1,38.4517839356742,-87.59800228,RiversOther,Region_05,NRS18_IN_10007,2019,8/1/2019,1,BETB,30.87,Fair,US1INGB0008
2014280,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STENOCHIRONOMUS,STENOCHIRONOMUS,4311,2,1,,,,Region_04,NRS18_FL_10007,,8/1/2019,2,BETB,46.52,,ACW00011604
2014281,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,GOMPHIDAE,3759,1,1,48.3459787301315,-107.5838055,RiversOther,Region_08,NRS18_MT_10019,2019,8/1/2019,1,BETB,32.48,Poor,USC00245338
2014282,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,ANCYLIDAE,FERRISSIA,FERRISSIA,3735,3,1,41.0479924022904,-79.6624337,RiversMajor,Region_03,NRS18_PA_10045,2019,8/1/2019,1,BETB,38.73,Fair,USC00366721
2014283,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CLADOPELMA,CLADOPELMA,3593,2,1,30.8392409997901,-96.72311752,RiversOther,Region_06,NRS18_TX_10018,2019,8/1/2019,1,BETB,46.53,Fair,US1TXMLM018
2014284,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,GLYPTOTENDIPES,GLYPTOTENDIPES,3756,3,1,,,,Region_06,NRS18_TX_10085,,7/31/2019,2,BETB,10.77,,ACW00011604
2014285,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,SPARBARUS,SPARBARUS,4294,2,1,46.019425418632,-86.22127085,RiversOther,Region_05,NRS18_MI_10021,2019,8/1/2019,1,BETB,40.83,Good,US1MISH0001
2014286,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STICTOCLADIUS,ORTHOCLADIINAE,5110,,,43.9220182402817,-114.1142041,LargeStreams,Region_10,NRS18_ID_10022,2019,7/31/2019,1,BERW,53.05,Good,USC00106985
2014287,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,KRENOSMITTIA,KRENOSMITTIA,3881,1,1,44.0541872786303,-113.4389387,SmallStreams,Region_10,NRS18_ID_10117,2019,8/1/2019,1,BERW,55.7,Good,USS0013E27S
2014288,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,GLYPTOTENDIPES,GLYPTOTENDIPES,3756,1,1,38.5740766439743,-86.85303476,RiversOther,Region_05,NRS18_IN_10027,2019,8/2/2019,1,BETB,30.07,Poor,USC00128036
2014289,PLATYHELMINTHES,TURBELLARIA,NEOOPHORA,PLANARIIDAE,POLYCELIS,POLYCELIS,4173,5,1,39.2700219304044,-114.3144801,LargeStreams,Region_09,NRS18_NV_10495,2019,8/1/2019,1,BERW,30.77,Poor,USS0014K07S
2014290,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,CERATOPOGONINAE,3567,1,1,45.0082492191043,-108.9111304,LargeStreams,Region_08,NRS18_MT_10063,2019,8/2/2019,1,BERW,8.07,Poor,USC00240617
2014291,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOCRICOTOPUS,RHEOCRICOTOPUS,4245,1,1,46.5760352992755,-68.08781271,LargeStreams,Region_01,NRS18_ME_10006,2019,8/2/2019,1,BERW,53.85,Fair,US1MEAR0028
2014292,ARTHROPODA,INSECTA,MEGALOPTERA,CORYDALIDAE,CHAULIODES,CHAULIODES,3574,1,1,44.8883826573153,-93.17842386,RiversOther,Region_05,NRS18_MN_10032,2019,8/2/2019,1,BETB,16.9,Poor,US1MNRM0065
2014293,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOTANYTARSUS,RHEOTANYTARSUS,4247,1,1,44.2364332796553,-92.32519778,RiversOther,Region_05,NRS18_MN_10031,2019,8/4/2019,1,BETB,33.92,Fair,USC00219235
2014294,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOTANYTARSUS,RHEOTANYTARSUS,4247,,,,,,Region_09,NRS18_CA_10001,,7/30/2019,2,BERW,82.63,,ACW00011604
2014295,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,PISIDIUM,PISIDIUM,4159,1,1,48.3658359571233,-108.1536959,RiversMajor,Region_08,NRS18_MT_10028,2019,8/2/2019,1,BERW,67.5,Good,USC00242438
2014296,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,HEPTAGENIIDAE,3802,8,0,46.4577505615911,-110.3713055,RiversOther,Region_08,NRS18_MT_10021,2019,8/4/2019,1,BERW,89.4,Good,USC00245387
2014297,MOLLUSCA,GASTROPODA,,,,GASTROPODA,3745,3,0,45.0721146518942,-109.0366393,SmallStreams,Region_08,NRS18_MT_10421,2019,8/4/2019,1,BERW,42.8,Fair,USC00240617
2014298,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CHIRONOMIDAE,3581,6,0,46.7043920048944,-68.67903911,SmallStreams,Region_01,NRS18_ME_10018,2019,8/5/2019,1,BERW,51.95,Fair,USC00170238
2014299,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOTANYTARSUS,RHEOTANYTARSUS,4247,6,1,46.5824509601922,-68.69484212,LargeStreams,Region_01,NRS18_ME_10025,2019,8/4/2019,1,BERW,64,Good,USC00170238
2014300,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LIMNESIIDAE,LIMNESIA,LIMNESIA,3920,1,1,44.5676596250173,-92.48587244,RiversMajor,Region_05,NRS18_MN_10034,2019,8/4/2019,1,BETB,28.1,Fair,USW00004967
2014301,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PAGASTIA,PAGASTIA,4088,6,1,,,,Region_05,NRS18_MN_10019,,8/5/2019,2,BERW,25.62,,ACW00011604
2014302,ARTHROPODA,INSECTA,COLEOPTERA,HYDRAENIDAE,HYDRAENA,HYDRAENA,3829,,,46.8453780388681,-111.1382684,SmallStreams,Region_08,NRS18_MT_10029,2019,8/5/2019,1,BERW,39.83,Poor,USC00245712
2014303,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,,,HAPLOTAXIDA,3783,1,1,43.7193996293289,-95.0462199,RiversMajor,Region_05,NRS18_MN_10011,2019,8/2/2019,1,BETB,58.77,Good,USC00214453
2014304,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LIMNESIIDAE,LIMNESIA,LIMNESIA,3920,1,1,42.5070744384926,-90.64462962,RiversMajor,Region_07,NRS18_IA_10012,2019,8/5/2019,1,BETB,56.67,Good,US1ILJD0009
2014305,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,MACCAFFERTIUM,MACCAFFERTIUM,3948,2,1,38.9293993085572,-77.87369583,LargeStreams,Region_03,NRS18_VA_10009,2019,8/5/2019,1,BERW,42.78,Fair,USC00442326
2014306,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYTARSUS,TANYTARSUS,4348,6,1,33.8790699503724,-95.91292172,RiversMajor,Region_06,NRS18_OK_10030,2019,7/30/2019,1,BETB,60.15,Good,USC00416050
2014307,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CRICOTOPUS/ORTHOCLADIUS,3623,8,1,40.8935385701985,-96.60388611,RiversOther,Region_07,NRS18_NE_10073,2019,8/5/2019,1,BERW,17.93,Poor,US1Lanc5524
2014308,ARTHROPODA,INSECTA,COLEOPTERA,GYRINIDAE,GYRINUS,GYRINUS,3774,1,1,47.4483654737809,-111.3010562,RiversMajor,Region_08,NRS18_MT_10073,2019,8/4/2019,1,BETB,24.2,Poor,US1MTCC0016
2014309,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE,HEXAGENIA,HEXAGENIA,3816,3,1,47.4516106964137,-111.301288,RiversMajor,Region_08,NRS18_MT_10024,2019,8/4/2019,1,BETB,45.7,Fair,US1MTCC0016
2014310,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOTANYTARSUS,RHEOTANYTARSUS,4247,8,1,47.4143467177219,-111.4986289,RiversMajor,Region_08,NRS18_MT_10017,2019,8/5/2019,1,BETB,42.95,Fair,USC00248455
2014311,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STICTOCHIRONOMUS,STICTOCHIRONOMUS,4315,1,1,31.3404654654475,-81.48488794,RiversOther,Region_04,NRS18_GA_10017,2019,8/6/2019,1,BETB,6.12,Poor,USC00092552
2014312,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRYPTOCHIRONOMUS,CRYPTOCHIRONOMUS,3625,3,1,47.1318268714626,-67.89809741,RiversOther,Region_01,NRS18_ME_10002,2019,8/6/2019,1,BETB,11.08,Poor,USC00178963
2014313,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,GOMPHIDAE,3759,6,0,42.1761836118271,-90.32202566,RiversOther,Region_07,NRS18_IA_10032,2019,8/6/2019,1,BETB,31.87,Fair,US1ILJD0006
2014314,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAMETRIOCNEMUS,PARAMETRIOCNEMUS,4112,1,1,44.0438614886741,-101.4511155,RiversOther,Region_08,NRS18_SD_10011,2019,8/6/2019,1,BETB,41.78,Poor,USW00024024
2014315,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LARSIA,LARSIA,3890,1,1,44.0245990304188,-88.79457222,RiversOther,Region_05,NRS18_WI_10024,2019,8/6/2019,1,BETB,18.3,Poor,US1WIWN0007
2014316,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE,HEXAGENIA,HEXAGENIA,3816,1,1,46.050645323164,-102.0129711,RiversOther,Region_08,NRS18_ND_10027,2019,8/6/2019,1,BERW,40.5,Poor,USC00328396
2014317,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,GONOMYIA,GONOMYIA,3763,1,1,37.8311995630961,-77.122197,RiversMajor,Region_03,NRS18_VA_10010,2019,8/6/2019,1,BETB,53.93,Fair,US1VAKW0005
2014318,ARTHROPODA,INSECTA,ODONATA,,,ODONATA,4056,,,,,,Region_05,NRS18_MN_10002,,8/6/2019,2,BETB,22.4,,ACW00011604
2014319,ARTHROPODA,INSECTA,DIPTERA,DIXIDAE,DIXA,DIXA,3667,2,1,40.1307956110408,-121.4652129,SmallStreams,Region_09,NRS18_CA_10108,2019,8/6/2019,1,BERW,69.83,Good,USR0000CBUT
2014320,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1,1,48.1432112673171,-112.1246194,SmallStreams,Region_08,NRS18_MT_10011,2019,8/6/2019,1,BERW,28.92,Poor,USC00241974
2014321,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,CENTROPTILUM,CENTROPTILUM,3564,6,1,41.4563960605852,-123.9355648,RiversMajor,Region_09,NRS18_CA_10014,2019,8/6/2019,1,BETB,15.07,Poor,US1CADN0012
2014322,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,GOMPHIDAE,3759,4,0,,,,Region_04,NRS18_KY_10011,,8/6/2019,2,BERW,11.63,,ACW00011604
2014323,PLATYHELMINTHES,TURBELLARIA,,,,TURBELLARIA,4393,15,1,46.5855886703596,-111.2657085,SmallStreams,Region_08,NRS18_MT_10009,2019,8/6/2019,1,BERW,56.75,Good,USS0011C02S
2014324,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,SPERCHONIDAE,SPERCHON,SPERCHON,4296,3,1,,,,Region_03,NRS18_PA_RF001,,8/6/2019,1,BETB,48.78,,ACW00011604
2014325,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STEMPELLINA,STEMPELLINA,4307,1,1,44.6744891997581,-84.32746796,RiversMajor,Region_05,NRS18_MI_10014,2019,8/7/2019,1,BETB,46.03,Good,US1MIOD0003
2014326,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARACLADOPELMA,PARACLADOPELMA,4101,3,1,41.152045691357,-96.54845474,RiversOther,Region_07,NRS18_NE_10010,2019,8/7/2019,1,BERW,38.92,Fair,USC00255362
2014327,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,MIDEOPSIDAE,MIDEOPSIS,MIDEOPSIS,3986,4,1,47.2086580886605,-68.82281706,RiversOther,Region_01,NRS18_ME_10013,2019,8/7/2019,1,BETB,57.55,Good,USC00177407
2014328,ARTHROPODA,INSECTA,ODONATA,,,ODONATA,4056,1,0,40.0733624594426,-75.2235382,LargeStreams,Region_03,NRS18_PA_10046,2019,8/7/2019,1,BERW,23.38,Poor,US1PAPH0006
2014329,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,DICROTENDIPES,3658,5,1,30.9619999594229,-84.55846955,RiversMajor,Region_04,NRS18_GA_10035,2019,8/7/2019,1,BETB,35.92,Poor,USC00090581
2014330,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STENOCHIRONOMUS,STENOCHIRONOMUS,4311,19,1,32.7574417874084,-94.84784005,SmallStreams,Region_06,NRS18_TX_10099,2019,8/7/2019,1,BERW,45.3,Fair,US1TXUP0011
2014331,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,PISIDIIDAE,4158,2,0,32.7609952793088,-94.30026949,LargeStreams,Region_06,NRS18_TX_10093,2019,8/6/2019,1,BETB,19.13,Poor,USC00414577
2014332,ARTHROPODA,INSECTA,PLECOPTERA,LEUCTRIDAE,,LEUCTRIDAE,3913,2,0,39.9052137540938,-121.0465597,SmallStreams,Region_09,NRS18_CA_10005,2019,8/7/2019,1,BERW,69.58,Good,US1CAPM0002
2014333,ARTHROPODA,INSECTA,COLEOPTERA,GYRINIDAE,DINEUTUS,DINEUTUS,3660,1,1,36.9289636037001,-96.18837345,LargeStreams,Region_06,NRS18_OK_10004,2019,8/5/2019,1,BETB,0,Poor,USC00344064
2014334,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,MUSCULIUM,MUSCULIUM,3997,1,1,44.4000429280327,-88.77581716,RiversOther,Region_05,NRS18_WI_10056,2019,8/7/2019,1,BETB,26.9,Fair,USC00475932
2014335,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,DICROTENDIPES,3658,6,1,46.3547679076847,-102.1690376,RiversMajor,Region_08,NRS18_ND_10975,2019,8/7/2019,1,BERW,53.62,Fair,USC00326155
2014336,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOHYPHIDAE,TRICORYTHODES,TRICORYTHODES,4384,3,1,,,,Region_05,NRS18_MN_RF002,,8/6/2019,1,BETB,39.75,,ACW00011604
2014337,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATANYTARSUS,PARATANYTARSUS,4120,1,1,,,,Region_07,NRS18_IA_10007,,8/7/2019,2,BETB,52.13,,ACW00011604
2014338,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,DASYHELEA,DASYHELEA,3641,,,,,,Region_10,NRS18_OR_10001,,8/7/2019,2,BERW,40.68,,ACW00011604
2014339,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,SPERCHONIDAE,SPERCHON,SPERCHON,4296,1,1,43.781769491966,-100.8664395,RiversMajor,Region_08,NRS18_SD_11899,2019,8/7/2019,1,BETB,49.47,Fair,US1SDML0015
2014340,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,PALAEMONETES,PALAEMONETES,4091,1,1,43.9993579559018,-88.88959504,RiversOther,Region_05,NRS18_WI_10691,2019,8/8/2019,1,BETB,21.73,Poor,USC00470742
2014341,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,ACRONEURIA,ACRONEURIA,3412,6,1,41.4522264065225,-76.4526647,LargeStreams,Region_03,NRS18_PA_10038,2019,8/8/2019,1,BERW,65.2,Good,USC00362325
2014342,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LABRUNDINIA,LABRUNDINIA,3882,1,1,43.0563109224963,-85.59420601,RiversOther,Region_05,NRS18_MI_10002,2019,8/8/2019,1,BETB,19.3,Poor,USC00207072
2014343,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PAGASTIELLA,PAGASTIELLA,4089,9,1,,,,Region_03,NRS18_WV_RF001,,8/8/2019,1,BETB,39.15,,ACW00011604
2014344,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,CERATOPOGONINAE,3567,3,1,42.8564100597107,-123.1434089,SmallStreams,Region_10,NRS18_OR_10017,2019,8/8/2019,1,BERW,51.32,Good,USC00352295
2014345,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,HETEROTRISSOCLADIUS,HETEROTRISSOCLADIUS,3814,2,1,46.9755637983931,-69.37838052,SmallStreams,Region_01,NRS18_ME_10001,2019,8/8/2019,1,BERW,49.6,Fair,US1MEAR0004
2014346,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,CERATOPOGONINAE,3567,1,1,,,,Region_05,NRS18_MN_RF003,,8/7/2019,1,BERW,67.15,,ACW00011604
2014347,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,MACRONYCHUS,MACRONYCHUS,3952,2,1,43.4017844480971,-100.9843349,LargeStreams,Region_08,NRS18_SD_10013,2019,8/8/2019,1,BERW,78.47,Good,USC00396477
