UID,PHYLUM,CLASS,ORDER,FAMILY,GENUS,TARGET_TAXON,TAXA_ID,TOTAL300,IS_DISTINCT300,LAT_DD83,LON_DD83,STRAH_CAT,EPA_REG,SITE_ID,YEAR,DATE_COL,VISIT_NO,SAMPLE_TYPE,MMI_BENT,BENT_MMI_COND
1004367,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,37.23859,-86.67502,RiversMajor,Region_4,KYRM-1005,2014,8/19/2014,1,BETB,33.85,Fair
1004369,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,43.98173,-70.04076,RiversMajor,Region_1,MERM-1004,2014,8/18/2014,1,BETB,33.97,Poor
1004370,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,ALBOGLOSSIPHONIA,ALBOGLOSSIPHONIA,3429,1.0,1.0,40.09951,-74.86764,LargeStreams,Region_3,PALS-1089,2014,8/19/2014,1,BERW,43.2,Fair
1004371,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,6.0,1.0,46.05266,-101.4819,RiversOther,Region_8,NDRO-1021,2014,8/19/2014,1,BERW,48.07,Fair
1004372,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,AMERCAENIS,AMERCAENIS,3440,,,43.69437,-102.0366,RiversMajor,Region_8,SDRM-1013,2014,8/19/2014,1,BERW,20.73,Poor
1004373,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,3.0,1.0,38.04565,-79.87784,LargeStreams,Region_3,VAS9-0921,2014,8/19/2014,1,BERW,86.6,Good
1004374,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,ANCYRONYX,ANCYRONYX,3459,1.0,1.0,36.60637,-85.50504,RiversMajor,Region_4,TNR9-0901,2014,8/19/2014,1,BETB,17.57,Poor
1004375,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMUS,CHIRONOMUS,3582,1.0,1.0,,,,,TNR9-0902,2014,,2,BETB,,
1004376,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,35.69164,-87.22675,RiversOther,Region_4,TNRO-1015,2014,8/18/2014,1,BETB,68.33,Good
1004377,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,10.0,1.0,40.31843895,-123.771013,RiversMajor,Region_9,CAR9-0911,2014,8/19/2014,1,BETB,15.77,Poor
1004378,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,5.0,1.0,42.472,-83.77274,RiversOther,Region_5,MIRO-1025,2014,8/19/2014,1,BETB,55.4,Good
1004379,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,,,,,MERF-0003,2014,,1,BETB,,
1004380,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,STENELMIS,STENELMIS,4310,1.0,1.0,37.96301,-89.98239,RiversMajor,Region_7,MORM-1003,2014,8/19/2014,1,BETB,16.67,Poor
1004381,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,,,,,,,WAR9-0903,2014,,2,BETB,,
1004382,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,ARRENURIDAE,ARRENURUS,ARRENURUS,3481,3.0,1.0,34.20331,-99.11783,RiversMajor,Region_6,OKRM-1026,2014,8/19/2014,1,BERW,20.73,Poor
1004383,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,19.0,1.0,45.30787,-109.5258,LargeStreams,Region_8,MTS9-0945,2014,8/19/2014,1,BERW,76.67,Good
1004384,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,,,,,,,WARF-0001,2014,,1,BERW,,
1004385,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,11.0,1.0,45.18873,-102.2796,RiversMajor,Region_8,SDRM-1017,2014,8/19/2014,1,BERW,74.22,Good
1004386,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,,,42.58406,-109.9203,RiversOther,Region_8,WYRO-1044,2014,8/19/2014,1,BETB,58.68,Good
1004387,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,43.50132,-121.7753,LargeStreams,Region_10,ORLS-1110,2014,8/19/2014,1,BERW,26.77,Poor
1004388,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,2.0,1.0,42.45926,-71.44284,LargeStreams,Region_1,MALS-1042,2014,8/20/2014,1,BERW,44.75,Fair
1004389,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,41.3719,-86.18942,LargeStreams,Region_5,INLS-1043,2014,8/20/2014,1,BERW,43.92,Good
1004390,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,1.0,0.0,32.65297,-91.14072,RiversMajor,Region_6,LAR9-0907,2014,8/19/2014,1,BETB,18.13,Poor
1004391,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,32.2701,-90.96074,RiversMajor,Region_6,LARM-1001,2014,8/18/2014,1,BETB,34.37,Poor
1004392,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,5.0,1.0,37.33669,-87.13761,RiversMajor,Region_4,KYRM-1001,2014,8/20/2014,1,BETB,21.02,Poor
1004393,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,5.0,1.0,,,,,MTRF-0005,2014,,1,BETB,,
1004394,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,12.0,1.0,,,,,PAS9-0915,2014,,2,BERW,,
1004395,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,15.0,1.0,29.84207,-97.60258,LargeStreams,Region_6,TXLS-1132,2014,8/20/2014,1,BERW,54.62,Good
1004396,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,9.0,1.0,34.44337,-99.65264,LargeStreams,Region_6,OKLS-1222,2014,8/20/2014,1,BERW,17.03,Poor
1004397,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRYPTOCHIRONOMUS,CRYPTOCHIRONOMUS,3625,2.0,1.0,39.17605,-90.71722,RiversMajor,Region_7,MOR9-0906,2014,8/20/2014,1,BETB,9.95,Poor
1004398,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,43.76644,-70.76903,SmallStreams,Region_1,MESS-1104,2014,8/19/2014,1,BERW,35.35,Poor
1004399,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,37.5791,-79.5822,RiversMajor,Region_3,VARS11-163,2014,8/20/2014,1,BETB,70.0,Good
1004401,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMUS,CHIRONOMUS,3582,1.0,1.0,37.00011,-89.26342,RiversMajor,Region_5,ILR9-0903,2014,8/19/2014,1,BETB,17.53,Poor
1004402,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,,,,,MERF-0004,2014,,1,BETB,,
1004403,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,,,,,MIR9-0901,2014,,2,BETB,,
1004404,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,ACTINOBDELLA,ACTINOBDELLA,3413,1.0,1.0,39.20865,-90.59292,RiversMajor,Region_5,ILR9-0901,2014,8/20/2014,1,BETB,1.07,Poor
1004405,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,2.0,1.0,45.03421,-107.5853,LargeStreams,Region_8,MTS9-0935,2014,8/20/2014,1,BERW,87.97,Good
1004406,ARTHROPODA,ARACHNIDA,,,,ARACHNIDA,3472,1.0,0.0,42.87581,-110.0332,LargeStreams,Region_8,WYS9-0929,2014,8/20/2014,1,BETB,52.6,Fair
1004407,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACERPENNA,ACERPENNA,3408,,,43.43648,-102.1837,LargeStreams,Region_8,SDLS-1117,2014,8/20/2014,1,BERW,44.65,Good
1004408,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,43.50802,-102.5045,RiversMajor,Region_8,SDRM-1014,2014,8/20/2014,1,BERW,33.82,Poor
1004409,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,1.0,1.0,,,,,WARF-0002,2014,,1,BERW,,
1004411,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,13.0,1.0,45.24091,-103.1254,RiversOther,Region_8,SDRO-1075,2014,8/20/2014,1,BERW,24.65,Poor
1004413,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,42.81968,-98.26476,LargeStreams,Region_7,NELS-1083,2014,8/20/2014,1,BERW,75.95,Good
1004414,ARTHROPODA,INSECTA,HEMIPTERA,NAUCORIDAE,AMBRYSUS,AMBRYSUS,3438,1.0,1.0,,,,,NER9-0909,2014,,2,BERW,,
1004415,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,18.0,1.0,48.47893,-122.258,RiversOther,Region_10,WARO-1043,2014,8/20/2014,1,BETB,31.52,Poor
1004416,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,1.0,1.0,41.7717,-72.90108,RiversOther,Region_1,CTRO-1019,2014,8/21/2014,1,BETB,82.38,Good
1004417,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,39.53748,-90.57779,RiversMajor,Region_5,ILRM-1003,2014,8/21/2014,1,BETB,19.3,Poor
1004418,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,21.0,1.0,44.88346,-87.8572,RiversOther,Region_5,WIR9-0915,2014,8/21/2014,1,BETB,27.27,Fair
1004419,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,14.0,1.0,32.14304266,-83.38111614,RiversMajor,Region_4,GAR9-0905,2014,8/20/2014,1,BETB,70.63,Good
1004420,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,44.30411,-70.38665,SmallStreams,Region_1,MESS-1108,2014,8/20/2014,1,BERW,29.97,Poor
1004421,MOLLUSCA,BIVALVIA,VENEROIDA,CORBICULIDAE,CORBICULA,CORBICULA,3612,1.0,1.0,,,,,KYR9-0901,2014,,2,BETB,,
1004422,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,37.10205,-81.04268,LargeStreams,Region_3,VAS9-0919,2014,8/21/2014,1,BERW,24.48,Poor
1004423,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,8.0,1.0,40.21278,-109.7976,RiversOther,Region_8,UTRO-1037,2014,8/21/2014,1,BERW,59.77,Good
1004424,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,36.09756,-87.14259,SmallStreams,Region_4,TNSS-1077,2014,8/20/2014,1,BERW,25.22,Poor
1004425,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,42.54167,-84.62803,RiversOther,Region_5,MIR9-0908,2014,8/21/2014,1,BETB,44.65,Good
1004426,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,9.0,1.0,38.96337,-90.41565,RiversMajor,Region_7,MOR9-0903,2014,8/21/2014,1,BETB,32.47,Fair
1004427,ARTHROPODA,INSECTA,HEMIPTERA,NAUCORIDAE,AMBRYSUS,AMBRYSUS,3438,1.0,1.0,43.60715,-102.997,RiversMajor,Region_8,SDR9-0915,2014,8/21/2014,1,BERW,85.48,Good
1004428,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,15.0,1.0,,,,,MAS9-0914,2014,,2,BETB,,
1004429,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOHYPHIDAE,ASIOPLAX,ASIOPLAX,3485,5.0,1.0,39.07383,-108.4197,RiversMajor,Region_8,CORM-1005,2014,8/22/2014,1,BETB,60.85,Good
1004430,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,43.64223,-101.8385,RiversOther,Region_8,SDR9-0920,2014,8/22/2014,1,BERW,56.72,Fair
1004431,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,42.69389,-98.90705,SmallStreams,Region_7,NESS-1140,2014,8/22/2014,1,BERW,70.57,Good
1004432,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,6.0,1.0,46.70854,-104.234,LargeStreams,Region_8,MTLS-1135,2014,8/20/2014,1,BERW,38.2,Poor
1004433,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,,,,,MTR9-0903,2014,,2,BETB,,
1004434,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,5.0,1.0,44.88916,-69.66398,LargeStreams,Region_1,MELS-1052,2014,8/22/2014,1,BETB,60.1,Good
1004435,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,,,,,MER9-0901,2014,,2,BETB,,
1004437,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,ANCYRONYX,ANCYRONYX,3459,1.0,1.0,42.70064,-71.21798,RiversMajor,Region_1,MAR9-0902,2014,8/24/2014,1,BETB,15.1,Poor
1004440,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,2.0,0.0,42.85202,-106.1859,RiversMajor,Region_8,WYR9-0901,2014,8/24/2014,1,BETB,52.68,Fair
1004441,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACERPENNA,ACERPENNA,3408,5.0,1.0,,,,,MERF-0002,2014,,1,BERW,,
1004442,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMUS,CHIRONOMUS,3582,1.0,1.0,39.14987,-94.03294,RiversMajor,Region_7,MORM-1006,2014,8/22/2014,1,BETB,12.73,Poor
1004443,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,34.0,1.0,45.87269,-116.7464,RiversMajor,Region_10,IDRM-1018,2014,8/23/2014,1,BETB,46.5,Fair
1004444,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,10.0,1.0,45.91822,-116.4312,RiversMajor,Region_10,IDRM-1010,2014,8/21/2014,1,BETB,29.17,Poor
1004445,ARTHROPODA,INSECTA,TRICHOPTERA,BRACHYCENTRIDAE,BRACHYCENTRUS,BRACHYCENTRUS,3526,2.0,1.0,46.07413,-116.9562,RiversMajor,Region_10,IDRM-1006,2014,8/24/2014,1,BETB,29.03,Poor
1004446,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,ANCYRONYX,ANCYRONYX,3459,,,,,,,RIS9-0913,2014,,2,BERW,,
1004447,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,40.47669,-91.36704,RiversMajor,Region_5,ILR9-0904,2014,8/22/2014,1,BETB,30.37,Fair
1004448,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,3.0,1.0,48.79570404,-116.7498671,SmallStreams,Region_10,IDS9-0928,2014,8/19/2014,1,BERW,49.92,Fair
1004449,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,1.0,1.0,48.83478,-116.9529,LargeStreams,Region_10,IDLS-1086,2014,8/20/2014,1,BERW,75.73,Good
1004450,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,3.0,1.0,46.69657,-115.1734,LargeStreams,Region_10,IDLS-1077,2014,8/23/2014,1,BERW,82.68,Good
1004451,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,1.0,1.0,46.8368,-115.4679,LargeStreams,Region_10,IDLS-1065,2014,8/23/2014,1,BERW,68.32,Good
1004452,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,28.0,1.0,45.78759,-115.9991,SmallStreams,Region_10,IDSS-1132,2014,8/24/2014,1,BERW,36.4,Fair
1004453,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,7.0,1.0,,,,,MTRF-0004,2014,,1,BETB,,
1004454,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,,,,,MTRF-0108,2014,,1,BETB,,
1004455,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,6.0,1.0,38.08905,-87.93263,SmallStreams,Region_5,INSS-1090,2014,8/26/2014,1,BERW,15.22,Poor
1004456,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,ACRONEURIA,ACRONEURIA,3412,1.0,1.0,43.96561,-106.1714,RiversOther,Region_8,WYR9-0909,2014,8/25/2014,1,BERW,51.38,Fair
1004457,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,1.0,1.0,37.68596,-112.3997,RiversOther,Region_8,UTRO-1032,2014,8/25/2014,1,BERW,47.4,Fair
1004458,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,ANCYRONYX,ANCYRONYX,3459,,,42.68029,-71.1452,LargeStreams,Region_1,MALS-1038,2014,8/26/2014,1,BERW,11.82,Poor
1004459,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,1.0,0.0,36.53474,-89.46723,RiversMajor,Region_7,MOR9-0901,2014,8/26/2014,1,BETB,30.68,Poor
1004460,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,3.0,1.0,48.78631,-115.995,SmallStreams,Region_8,MTSS-1302,2014,8/26/2014,1,BERW,71.18,Good
1004461,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,33.18628,-96.64565,SmallStreams,Region_6,TXSS-1240,2014,8/26/2014,1,BERW,49.62,Good
1004462,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,CENTROPTILUM,CENTROPTILUM,3564,6.0,1.0,,,,,WIR9-0901,2014,,2,BETB,,
1004463,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,BAETIS,BAETIS,3501,5.0,1.0,,,,,MES9-0910,2014,,2,BERW,,
1004464,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,45.73934,-119.1984,RiversOther,Region_10,ORRO-1067,2014,8/26/2014,1,BERW,56.78,Fair
1004465,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,,,,,MAS9-0915,2014,,2,BERW,,
1004466,ARTHROPODA,INSECTA,TRICHOPTERA,GLOSSOSOMATIDAE,AGAPETUS,AGAPETUS,3421,,,48.385,-120.2964,LargeStreams,Region_10,WAS9-0924,2014,8/26/2014,1,BERW,60.12,Good
1004467,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,2.0,0.0,44.73966,-108.6072,RiversOther,Region_8,WYRO-1039,2014,8/26/2014,1,BETB,27.43,Poor
1004468,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,44.23327,-98.12316,RiversMajor,Region_8,SDRM-1012,2014,8/26/2014,1,BETB,15.32,Poor
1004469,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,39.76042,-75.55672,RiversOther,Region_3,DERO-1004,2014,8/26/2014,1,BETB,29.72,Poor
1004470,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACERPENNA,ACERPENNA,3408,,,41.56664,-72.04506,RiversOther,Region_1,CTRO-1021,2014,8/27/2014,1,BETB,45.22,Fair
1004471,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,3.0,0.0,42.22152,-71.83663,SmallStreams,Region_1,MASS-1079,2014,8/27/2014,1,BERW,0.0,Poor
1004472,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,CERATOPOGONINAE,3567,1.0,1.0,36.45933,-89.46806,RiversMajor,Region_7,MORM-1001,2014,8/27/2014,1,BETB,32.83,Poor
1004473,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETISCIDAE,BAETISCA,BAETISCA,3502,2.0,1.0,43.82745,-91.27193,RiversMajor,Region_5,WIR9-0906,2014,8/27/2014,1,BETB,44.83,Good
1004474,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CHIRONOMIDAE,3581,13.0,0.0,44.15671,-91.78694,RiversOther,Region_5,WIRO-1054,2014,8/26/2014,1,BETB,29.27,Fair
1004475,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,7.0,1.0,44.10553,-115.9951,LargeStreams,Region_10,IDLS-1082,2014,8/27/2014,1,BERW,64.42,Good
1004476,ARTHROPODA,ARACHNIDA,,,,ARACHNIDA,3472,,,44.56465,-108.9934,LargeStreams,Region_8,WYLS-1106,2014,8/27/2014,1,BERW,40.27,Poor
1004477,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,42.2585,-90.28275,RiversOther,Region_5,ILRO-1023,2014,8/27/2014,1,BETB,3.35,Poor
1004478,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,41.44305,-75.66055,LargeStreams,Region_3,PAS9-0921,2014,8/27/2014,1,BERW,26.02,Poor
1004479,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,,,,,MER9-0902,2014,,2,BETB,,
1004480,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,41.59255,-111.1415,RiversMajor,Region_8,UTR9-0902,2014,8/27/2014,1,BERW,21.95,Poor
1004481,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,,,,,TNS9-0919,2014,,2,BERW,,
1004482,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,4.0,1.0,48.60301,-113.8529,SmallStreams,Region_8,MTSS-1297,2014,8/27/2014,1,BERW,29.87,Poor
1004483,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,38.35095,-86.61832,SmallStreams,Region_5,INS9-0919,2014,8/27/2014,1,BERW,32.6,Fair
1004484,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,40.4918,-76.94813,RiversMajor,Region_3,PAR9-0904,2014,8/28/2014,1,BETB,33.88,Fair
1004485,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,2.0,1.0,,,,,WYR9-0903,2014,,2,BETB,,
1004486,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,3.0,1.0,48.25251,-120.1167,RiversMajor,Region_10,WAR9-0910,2014,8/27/2014,1,BETB,67.35,Good
1004487,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,10.0,1.0,39.44147,-91.52662,LargeStreams,Region_7,MOS9-0938,2014,8/28/2014,1,BERW,34.12,Fair
1004488,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,8.0,1.0,45.64859,-114.3548,SmallStreams,Region_8,MTSS-1321,2014,8/28/2014,1,BERW,77.73,Good
1004489,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,9.0,1.0,,,,,MAR9-0901,2014,,2,BETB,,
1004490,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,AESHNA,AESHNA,3417,1.0,1.0,42.14235,-70.89255,SmallStreams,Region_1,MASS-1072,2014,8/28/2014,1,BERW,0.55,Poor
1004491,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,APOBAETIS,APOBAETIS,3468,3.0,1.0,30.46533,-96.33373,RiversMajor,Region_6,TXRM-1018,2014,8/28/2014,1,BETB,50.35,Fair
1004492,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,,,,,VAS9-0916,2014,,2,BERW,,
1004493,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,42.65018,-90.03286,RiversOther,Region_5,WIR9-0911,2014,8/28/2014,1,BETB,11.6,Poor
