PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,SITETYPE,INDEX_VISIT,SITESAMP,AG_ECO9,SAMPLE_TYPE,METRIC_TAXA_ROOT,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,RICH_PT,TOLR_PT,MMI_BENT,BENT_MMI_COND
6/12/2023,2014307,NRS_NE-10132,NRS18_NE_10073,8/5/2019,1,NE,PROB,,Y,TPL,BERW,WSA,0.17,1.65,0,2.35,2,4.59,17.93,Poor
6/12/2023,2014308,NRS_MT-10514,NRS18_MT_10073,8/4/2019,1,MT,PROB,,Y,NPL,BETB,WSA,1.57,6.65,0,2.61,2.86,0.83,24.2,Poor
6/12/2023,2014309,NRS_MT-10297,NRS18_MT_10024,8/4/2019,1,MT,PROB,,Y,NPL,BETB,WSA,3.81,7.82,4,2.33,5.71,3.75,45.7,Fair
6/12/2023,2014310,NRS_MT-10285,NRS18_MT_10017,8/5/2019,1,MT,PROB,,Y,NPL,BETB,WSA,3.11,7.51,4,4.36,4.29,2.5,42.95,Fair
6/12/2023,2014311,NRS_GA-10130,NRS18_GA_10017,8/6/2019,1,GA,PROB,,Y,CPL,BETB,WSA,0,1.42,0,0,0,2.25,6.12,Poor
6/12/2023,2014312,NRS_ME-10264,NRS18_ME_10002,8/6/2019,1,ME,PROB,,Y,NAP,BETB,WSA,0,0,0,0,0,6.65,11.08,Poor
6/12/2023,2014313,NRS_IA-10147,NRS18_IA_10032,8/6/2019,1,IA,PROB,,Y,UMW,BETB,WSA,6.77,2.32,4.29,1.85,3.33,0.56,31.87,Fair
6/12/2023,2014314,NRS_SD-10294,NRS18_SD_10011,8/6/2019,1,SD,PROB,,Y,NPL,BETB,WSA,3.98,5.84,2,6.46,4.29,2.5,41.78,Poor
6/12/2023,2014315,NRS_WI-10140,NRS18_WI_10024,8/6/2019,1,WI,PROB,,Y,TPL,BETB,WSA,0.5,5.8,2.5,1.18,1,0,18.3,Poor
6/12/2023,2014316,NRS_ND-10427,NRS18_ND_10027,8/6/2019,1,ND,PROB,,Y,NPL,BERW,WSA,4.06,5.33,4,3.29,4.29,3.33,40.5,Poor
6/12/2023,2014317,NRS_VA-10122,NRS18_VA_10010,8/6/2019,1,VA,PROB,,Y,CPL,BETB,WSA,6.41,10,3.75,1.76,5.62,4.82,53.93,Fair
6/12/2023,2014318,NRS_MN-10053,NRS18_MN_10002,8/6/2019,2,MN,PROB,,Y,UMW,BETB,WSA,8.44,0,0,1.01,1.11,2.88,22.4,Poor
6/12/2023,2014319,NRS_CA-11226,NRS18_CA_10108,8/6/2019,1,CA,PROB,,Y,WMT,BERW,WSA,9.08,8.68,2.86,3.33,8.24,9.71,69.83,Good
6/12/2023,2014320,NRS_MT-10313,NRS18_MT_10011,8/6/2019,1,MT,PROB,,Y,NPL,BERW,WSA,1.57,5.89,2,6.46,1.43,0,28.92,Poor
6/12/2023,2014321,NRS_CA-10818,NRS18_CA_10014,8/6/2019,1,CA,PROB,,Y,WMT,BETB,WSA,0,4.24,4.29,0.51,0,0,15.07,Poor
6/12/2023,2014322,NRS_KY-10075,NRS18_KY_10011,8/6/2019,2,KY,PROB,,Y,SAP,BERW,WSA,1.16,4.39,1.11,0.32,0,0,11.63,Poor
6/12/2023,2014323,NRS_MT-10309,NRS18_MT_10009,8/6/2019,1,MT,PROB,,Y,WMT,BERW,WSA,7.09,4.85,5.71,5.4,4.71,6.29,56.75,Good
6/12/2023,2014324,NRS_PA-10136,NRS18_PA_RF001,8/6/2019,1,PA,HAND,,Y,SAP,BETB,WSA,3.47,10,5.56,2.68,5,2.56,48.78,Good
6/12/2023,2014325,NRS_MI-10104,NRS18_MI_10014,8/7/2019,1,MI,PROB,,Y,UMW,BETB,WSA,8.52,5.42,1.43,6.6,5.56,0.09,46.03,Good
6/12/2023,2014326,NRS_NE-10026,NRS18_NE_10010,8/7/2019,1,NE,PROB,,Y,TPL,BERW,WSA,3.68,6.88,1.25,4.71,3,3.83,38.92,Fair
6/12/2023,2014327,NRS_ME-10295,NRS18_ME_10013,8/7/2019,1,ME,PROB,,Y,NAP,BETB,WSA,6.02,8,3.33,3.31,8.1,5.77,57.55,Good
6/12/2023,2014328,NRS_PA-10042,NRS18_PA_10046,8/7/2019,1,PA,PROB,,Y,SAP,BERW,WSA,0,7.05,3.33,3.65,0,0,23.38,Poor
6/12/2023,2014329,NRS_GA-10065,NRS18_GA_10035,8/7/2019,1,GA,PROB,,Y,CPL,BETB,WSA,5.35,5.68,2.5,0.88,3.12,4.02,35.92,Poor
6/12/2023,2014330,NRS_TX-10273,NRS18_TX_10099,8/7/2019,1,TX,PROB,,Y,CPL,BERW,WSA,8.31,7.34,2.5,3.81,1.88,3.34,45.3,Fair
6/12/2023,2014331,NRS_TX-10183,NRS18_TX_10093,8/6/2019,1,TX,PROB,,Y,CPL,BETB,WSA,5.49,4.08,1.25,0,0,0.66,19.13,Poor
6/12/2023,2014332,NRS_CA-10833,NRS18_CA_10005,8/7/2019,1,CA,PROB,,Y,WMT,BERW,WSA,8.35,9.29,1.43,4.62,10,8.06,69.58,Good
6/12/2023,2014333,NRS_OK-10168,NRS18_OK_10004,8/5/2019,1,OK,PROB,,Y,SPL,BETB,WSA,0,0,0,0,0,0,0,Poor
6/12/2023,2014334,NRS_WI-10204,NRS18_WI_10056,8/7/2019,1,WI,PROB,,Y,UMW,BETB,WSA,3.36,5.74,4.29,1.45,0.56,0.74,26.9,Fair
6/12/2023,2014335,NRS_ND-10458,NRS18_ND_10975,8/7/2019,1,ND,PROB,,Y,NPL,BERW,WSA,2.09,9.24,10,3.81,2.86,4.17,53.62,Fair
6/12/2023,2014336,NRS_MN-10233,NRS18_MN_RF002,8/6/2019,1,MN,HAND,,Y,UMW,BETB,WSA,4.2,6.52,2.86,2.68,3.89,3.7,39.75,Good
6/12/2023,2014337,NRS_IA-10056,NRS18_IA_10007,8/7/2019,2,IA,PROB,,Y,TPL,BETB,WSA,2.55,5.57,2.5,4.12,8,8.54,52.13,Good
6/12/2023,2014338,NRS_OR-10474,NRS18_OR_10001,8/7/2019,2,OR,PROB,,Y,WMT,BERW,WSA,5.39,6.16,2.86,3.62,4.71,1.67,40.68,Fair
6/12/2023,2014339,NRS_SD-10606,NRS18_SD_11899,8/7/2019,1,SD,PROB,,Y,NPL,BETB,WSA,10,4.97,0,10,4.29,0.42,49.47,Fair
6/12/2023,2014340,NRS_WI-10233,NRS18_WI_10691,8/8/2019,1,WI,PROB,,Y,TPL,BETB,WSA,0.71,6.82,3.75,1.76,0,0,21.73,Poor
6/12/2023,2014341,NRS_PA-10119,NRS18_PA_10038,8/8/2019,1,PA,PROB,,Y,NAP,BERW,WSA,9.58,5.29,1.11,8.52,8.1,6.52,65.2,Good
6/12/2023,2014342,NRS_MI-10045,NRS18_MI_10002,8/8/2019,1,MI,PROB,,Y,UMW,BETB,WSA,5.61,2.97,0,0.01,0,2.99,19.3,Poor
6/12/2023,2014343,NRS_WV-10081,NRS18_WV_RF001,8/8/2019,1,WV,HAND,,Y,SAP,BETB,WSA,5.33,7.19,2.22,4.38,4,0.37,39.15,Fair
6/12/2023,2014344,NRS_OR-10592,NRS18_OR_10017,8/8/2019,1,OR,PROB,,Y,WMT,BERW,WSA,6.56,3.27,4.29,3.72,8.24,4.71,51.32,Good
6/12/2023,2014345,NRS_ME-10271,NRS18_ME_10001,8/8/2019,1,ME,PROB,,Y,NAP,BERW,WSA,5.1,4.66,4.44,3.88,6.19,5.49,49.6,Fair
6/12/2023,2014346,NRS_MN-10234,NRS18_MN_RF003,8/7/2019,1,MN,HAND,,Y,UMW,BERW,WSA,8.7,7.48,4.29,4.94,10,4.88,67.15,Good
6/12/2023,2014347,NRS_SD-10374,NRS18_SD_10013,8/8/2019,1,SD,PROB,,Y,NPL,BERW,WSA,3.81,9.49,10,5.63,8.57,9.58,78.47,Good
6/12/2023,2014348,NRS_MN-10232,NRS18_MN_RF001,8/8/2019,1,MN,HAND,,Y,UMW,BERW,WSA,6.34,4.52,1.43,9.22,6.11,6.7,57.2,Good
6/12/2023,2014349,NRS_UT-10383,NRS18_UT_10285,8/8/2019,1,UT,PROB,,Y,WMT,BERW,WSA,5.59,1.09,4.29,5.4,4.12,2.2,37.82,Fair
6/12/2023,2014350,NRS_MT-10325,NRS18_MT_10080,8/8/2019,1,MT,PROB,,Y,NPL,BERW,WSA,0.97,6.8,2,5.02,1.43,1.67,29.82,Poor
6/12/2023,2014351,NRS_MT-10511,NRS18_MT_10070,8/7/2019,1,MT,PROB,,Y,NPL,BETB,WSA,7.55,9.04,2,4.41,10,5.42,64.03,Good
6/12/2023,2014352,NRS_MI-10110,NRS18_MI_10023,8/9/2019,1,MI,PROB,,Y,UMW,BETB,WSA,4.58,9.1,4.29,1.66,5,2.61,45.4,Good
6/12/2023,2014357,NRS_MI-10167,NRS18_MI_10532,8/11/2019,1,MI,PROB,,Y,UMW,BETB,WSA,2.73,4.39,4.29,3.46,0.56,1.4,28.05,Fair
6/12/2023,2014359,NRS_SD-10469,NRS18_SD_10055,8/11/2019,1,SD,PROB,,Y,NPL,BETB,WSA,10,2.64,0,2.33,2.86,0.83,31.1,Poor
6/12/2023,2014360,NRS_ID-10255,NRS18_ID_10015,8/5/2019,2,ID,PROB,,Y,WMT,BERW,WSA,1.98,6.34,4.29,3.8,3.53,1,34.9,Poor
6/12/2023,2014361,NRS_ID-10307,NRS18_ID_10024,8/7/2019,1,ID,PROB,,Y,XER,BERW,WSA,9.59,3.75,7.14,5.02,7.65,3.47,61.03,Good
6/12/2023,2014362,NRS_ID-10392,NRS18_ID_10037,8/8/2019,1,ID,PROB,,Y,WMT,BETB,WSA,4.68,0.83,2.86,2.04,2.94,0,22.25,Poor
6/12/2023,2014363,NRS_ID-10377,NRS18_ID_10056,8/6/2019,1,ID,PROB,,Y,WMT,BERW,WSA,8.87,3.11,5.71,7.25,2.94,8.68,60.93,Good
6/12/2023,2014364,NRS_IN-10111,NRS18_IN_11097,8/12/2019,1,IN,PROB,,Y,TPL,BETB,WSA,0.63,4.66,3.75,1.76,1,2.87,24.45,Poor
6/12/2023,2014365,NRS_WI-10262,NRS18_WI_11142,8/12/2019,1,WI,PROB,,Y,UMW,BETB,WSA,4.64,4.58,4.29,1.72,1.11,0.92,28.77,Fair
6/12/2023,2014366,NRS_CO-10508,NRS18_CO_RF016,8/12/2019,1,CO,HAND,,Y,WMT,BERW,WSA,4.02,7.62,4.29,7.18,3.53,8.33,58.28,Good
6/12/2023,2014367,NRS_MI-10117,NRS18_MI_10072,8/12/2019,1,MI,PROB,,Y,UMW,BERW,WSA,1.89,9.16,1.43,4.14,7.22,6.61,50.75,Good
6/12/2023,2014368,NRS_SD-10389,NRS18_SD_10025,8/12/2019,1,SD,PROB,,Y,NPL,BETB,WSA,10,4.62,0,0.68,5.71,0.42,35.72,Poor
6/12/2023,2014369,NRS_MS-10137,NRS18_MS_10010,8/12/2019,1,MS,PROB,,Y,CPL,BETB,WSA,5.16,2.49,0,0,0.62,1.25,15.87,Poor
6/12/2023,2014370,NRS_AL-10038,NRS18_AL_10004,8/11/2019,2,AL,PROB,,Y,CPL,BERW,WSA,9.25,2.6,2.5,0,0,1.61,26.6,Poor
6/12/2023,2014371,NRS_ID-10396,NRS18_ID_10041,8/12/2019,1,ID,PROB,,Y,WMT,BETB,WSA,3.14,7.48,7.14,4.45,3.53,2.67,47.35,Fair
6/12/2023,2014374,NRS_WI-10240,NRS18_WI_10843,8/13/2019,1,WI,PROB,,Y,UMW,BETB,WSA,9.13,6.45,5.71,7.59,5.56,5.51,66.58,Good
6/12/2023,2014375,NRS_PA-10117,NRS18_PA_10036,8/13/2019,1,PA,PROB,,Y,CPL,BETB,WSA,0,3.02,2.5,0,0,0,9.2,Poor
6/12/2023,2014376,NRS_MI-10099,NRS18_MI_10019,8/13/2019,1,MI,PROB,,Y,UMW,BETB,WSA,4.23,6.71,0,8.95,5.56,3.83,48.8,Good
6/12/2023,2014377,NRS_IN-10062,NRS18_IN_10009,8/13/2019,2,IN,PROB,,Y,TPL,BETB,WSA,1.09,1.36,0,0.59,5,5.5,22.57,Poor
6/12/2023,2014378,NRS_VA-10142,NRS18_VA_10017,8/13/2019,1,VA,PROB,,Y,SAP,BERW,WSA,7.47,5.11,1.11,3.16,5.5,7.36,49.52,Good
6/12/2023,2014379,NRS_NY-10152,NRS18_NY_10043,8/13/2019,1,NY,PROB,,Y,CPL,BERW,WSA,3.78,4.5,5,5.73,5,5.63,49.4,Fair
6/12/2023,2014380,NRS_OH-10070,NRS18_OH_10016,8/13/2019,1,OH,PROB,,Y,NAP,BERW,WSA,5.58,0,0,5.17,2.38,4.37,29.17,Poor
6/12/2023,2014381,NRS_MT-10312,NRS18_MT_10090,8/12/2019,1,MT,PROB,,Y,NPL,BETB,WSA,3.63,6.24,0,7.14,4.29,7.5,48,Fair
6/12/2023,2014382,NRS_SD-10456,NRS18_SD_10042,8/13/2019,1,SD,PROB,,Y,NPL,BETB,WSA,10,4.47,0,6.46,8.57,5,57.5,Good
6/12/2023,2014383,NRS_OR-10628,NRS18_OR_10041,8/13/2019,1,OR,PROB,,Y,XER,BETB,WSA,0,2.08,4.29,0,0.59,0,11.6,Poor
6/12/2023,2014384,NRS_ID-10198,NRS18_ID_10009,8/13/2019,1,ID,PROB,,Y,WMT,BETB,WSA,5.22,7.49,10,4.91,8.24,0.92,61.3,Good
6/12/2023,2014385,NRS_MT-10364,NRS18_MT_10106,8/13/2019,1,MT,PROB,,Y,WMT,BERW,WSA,5.32,7.24,8.57,3.55,5.88,4.05,57.68,Good
6/12/2023,2014386,NRS_SD-10454,NRS18_SD_10040,8/13/2019,1,SD,PROB,,Y,NPL,BETB,WSA,10,6.09,0,9.08,8.57,2.08,59.7,Good
6/12/2023,2014387,NRS_DE-10094,NRS18_DE_10020,8/13/2019,1,DE,PROB,,Y,SAP,BETB,WSA,1.42,1.37,1.11,3.53,0,0.6,13.38,Poor
6/12/2023,2014388,NRS_TX-10353,NRS18_TX_10599,8/13/2019,1,TX,PROB,,Y,CPL,BETB,WSA,0,4.79,1.25,0.96,0.62,3.07,17.82,Poor
6/12/2023,2014389,NRS_OK-10198,NRS18_OK_10055,8/12/2019,1,OK,PROB,,Y,SPL,BETB,WSA,9.77,7.11,0,3.89,8,1.43,50.33,Good
6/12/2023,2014390,NRS_CT-10098,NRS18_CT_10011,8/14/2019,1,CT,PROB,,Y,NAP,BETB,WSA,2.18,0,0,1.14,0,1.79,8.52,Poor
6/12/2023,2014391,NRS_FL-10107,NRS18_FL_10021,8/13/2019,1,FL,PROB,,Y,CPL,BERW,WSA,8.94,10,7.5,3.33,7.5,7.5,74.62,Good
6/12/2023,2014392,NRS_PA-10122,NRS18_PA_10041,8/14/2019,1,PA,PROB,,Y,CPL,BETB,WSA,0,0.65,1.25,3.52,0,2.68,13.5,Poor
6/12/2023,2014393,NRS_MS-10026,NRS18_MS_10004,8/14/2019,1,MS,PROB,,Y,CPL,BERW,WSA,4.54,5.86,1.25,0.21,0,0.34,20.33,Poor
6/12/2023,2014394,NRS_VA-10082,NRS18_VA_10007,8/14/2019,1,VA,PROB,,Y,SAP,BETB,WSA,2.55,6.33,7.78,2.84,6,4.97,50.78,Good
6/12/2023,2014395,NRS_MI-10144,NRS18_MI_10045,8/14/2019,1,MI,PROB,,Y,UMW,BERW,WSA,3.16,6.97,0,5.52,6.11,6.2,46.6,Good
6/12/2023,2014396,NRS_MS-10151,NRS18_MS_10019,8/13/2019,1,MS,PROB,,Y,CPL,BERW,WSA,8.46,3.14,1.25,4.19,0,5.63,37.78,Poor
6/12/2023,2014397,NRS_WI-10247,NRS18_WI_10850,8/14/2019,1,WI,PROB,,Y,UMW,BETB,WSA,1.74,2.39,1.43,3.66,4.44,2.8,27.43,Fair
6/12/2023,2014398,NRS_NC-10052,NRS18_NC_10003,8/14/2019,1,NC,PROB,,Y,SAP,BERW,WSA,4.69,6.83,3.33,1.89,4,5.43,43.62,Fair
6/12/2023,2014399,NRS_IN-10024,NRS18_IN_10002,8/14/2019,2,IN,PROB,,Y,TPL,BETB,WSA,0.32,0,0,1.18,2,4.1,12.67,Poor
6/12/2023,2014400,NRS_MT-10296,NRS18_MT_10023,8/14/2019,1,MT,PROB,,Y,WMT,BETB,WSA,1.57,10,7.14,0.49,4.71,0,39.85,Fair
6/12/2023,2014401,NRS_SD-10601,NRS18_SD_11894,8/14/2019,1,SD,PROB,,Y,NPL,BETB,WSA,7.29,3.96,0,3.57,2.86,0.42,30.17,Poor
6/12/2023,2014403,NRS_NY-10222,NRS18_NY_10402,8/15/2019,1,NY,PROB,,Y,SAP,BERW,WSA,0,4.1,1.11,0,0,0,8.68,Poor
6/12/2023,2014404,NRS_CO-10509,NRS18_CO_RF017,8/14/2019,1,CO,HAND,,Y,WMT,BERW,WSA,7.84,5.83,5.71,7.75,5.88,5.13,63.57,Good
6/12/2023,2014405,NRS_CO-10506,NRS18_CO_RF011,8/13/2019,1,CO,HAND,,Y,WMT,BERW,WSA,2.14,0,1.43,2.11,0.59,0.44,11.18,Poor
6/12/2023,2014406,NRS_PA-10096,NRS18_PA_10025,8/14/2019,1,PA,PROB,,Y,SAP,BETB,WSA,6.51,0.07,3.33,3.27,4,0.78,29.93,Poor
6/12/2023,2014407,NRS_ID-10281,NRS18_ID_10027,8/14/2019,1,ID,PROB,,Y,WMT,BETB,WSA,1.13,2.38,7.14,3.33,1.18,0.65,26.35,Poor
6/12/2023,2014408,NRS_NV-10558,NRS18_NV_10405,8/15/2019,1,NV,PROB,,Y,WMT,BERW,WSA,5.74,0.06,2.86,3.99,2.94,7.48,38.45,Fair
6/12/2023,2014409,NRS_NV-10575,NRS18_NV_10936,8/14/2019,1,NV,PROB,,Y,XER,BERW,WSA,10,6.09,2.86,3.51,5.29,9.96,62.85,Good
6/12/2023,2014410,NRS_MD-10052,NRS18_MD_10006,8/15/2019,1,MD,PROB,,Y,SAP,BETB,WSA,3.61,2.73,3.33,6.8,3.5,5.49,42.43,Fair
6/12/2023,2014411,NRS_MN-10202,NRS18_MN_10065,8/15/2019,1,MN,PROB,,Y,UMW,BETB,WSA,3.69,8.58,2.86,3.81,6.11,2.26,45.52,Good
6/12/2023,2014412,NRS_CT-10067,NRS18_CT_10005,8/15/2019,1,CT,PROB,,Y,NAP,BETB,WSA,0,0,1.11,0,0,1.61,4.53,Poor
6/12/2023,2014413,NRS_OR-10616,NRS18_OR_10029,8/15/2019,1,OR,PROB,,Y,WMT,BERW,WSA,6.84,7.09,5.71,3.57,9.41,5.13,62.92,Good
6/12/2023,2014414,NRS_OR-10599,NRS18_OR_10055,8/14/2019,1,OR,PROB,,Y,WMT,BERW,WSA,3.34,6.25,1.43,0,2.94,0,23.27,Poor
6/12/2023,2014415,NRS_NE-10174,NRS18_NE_10045,8/15/2019,1,NE,PROB,,Y,TPL,BETB,WSA,4.83,4.94,0,0,1,5.74,27.52,Fair
6/12/2023,2014416,NRS_FL-10193,NRS18_FL_10020,8/15/2019,1,FL,PROB,,Y,CPL,BETB,WSA,7.82,5.62,3.75,3.88,5,9,58.45,Good
6/12/2023,2014417,NRS_MT-10278,NRS18_MT_10015,8/15/2019,1,MT,PROB,,Y,WMT,BETB,WSA,0,4.58,7.14,0,0,0,19.53,Poor
6/12/2023,2014418,NRS_ID-10427,NRS18_ID_10120,8/15/2019,1,ID,PROB,,Y,WMT,BERW,WSA,8.42,5.72,5.71,6.78,7.65,5.82,66.83,Good
6/12/2023,2014419,NRS_ID-10236,NRS18_ID_10006,8/14/2019,1,ID,PROB,,Y,WMT,BERW,WSA,6.23,4.24,1.43,2.69,3.53,2.54,34.43,Poor
6/12/2023,2014420,NRS_IN-10091,NRS18_IN_10028,8/16/2019,1,IN,PROB,,Y,TPL,,,,,,,,,,Not Assessed
6/12/2023,2014424,NRS_WI-10231,NRS18_WI_10548,8/15/2019,1,WI,PROB,,Y,UMW,BERW,WSA,3.81,4.26,0,4.8,4.44,8.28,42.65,Good
6/12/2023,2014426,NRS_TX-10351,NRS18_TX_10504,8/15/2019,1,TX,PROB,,Y,CPL,BERW,WSA,2.31,1.6,1.25,2.87,3.12,3.75,24.83,Poor
6/12/2023,2014427,NRS_CT-10097,NRS18_CT_10007,8/16/2019,1,CT,PROB,,Y,NAP,BETB,WSA,0,7.12,2.22,0,0.48,0,16.37,Poor
6/12/2023,2014428,NRS_MS-10027,NRS18_MS_10005,8/16/2019,1,MS,PROB,,Y,CPL,BERW,WSA,6.55,6.39,3.75,5.88,5,6.96,57.55,Good
6/12/2023,2014429,NRS_NE-10220,NRS18_NE_10983,8/16/2019,1,NE,PROB,,Y,NPL,BETB,WSA,10,4.92,2,4.53,4.29,0.83,44.28,Fair
6/12/2023,2014430,NRS_MN-10071,NRS18_MN_10016,8/16/2019,1,MN,PROB,,Y,UMW,BETB,WSA,4.57,7.87,2.86,5.32,7.22,6.65,57.48,Good
6/12/2023,2014431,NRS_ND-10450,NRS18_ND_10377,8/15/2019,1,ND,PROB,,Y,NPL,BERW,WSA,0.71,6.55,6,3.57,2.86,2.08,36.28,Poor
6/12/2023,2014432,NRS_MA-10079,NRS18_MA_10010,8/18/2019,1,MA,PROB,,Y,NAP,BETB,WSA,1.73,3.22,4.44,0.86,0.95,0.95,20.25,Poor
6/12/2023,2014433,NRS_MT-10358,NRS18_MT_10037,8/18/2019,1,MT,PROB,,Y,NPL,BERW,WSA,1.49,5.08,2,8.52,2.86,2.08,36.72,Poor
6/12/2023,2014434,NRS_SD-10615,NRS18_SD_11908,8/18/2019,1,SD,PROB,,Y,NPL,BETB,WSA,10,6.85,2,1.84,10,2.08,54.62,Fair
6/12/2023,2014435,NRS_MT-10442,NRS18_MT_10096,8/18/2019,1,MT,PROB,,Y,WMT,BERW,WSA,5.07,7.65,4.29,3.29,5.88,1.98,46.93,Fair
6/12/2023,2014436,NRS_MT-10522,NRS18_MT_10274,8/16/2019,1,MT,PROB,,Y,WMT,BERW,WSA,6.34,7.27,2.86,3.57,8.82,1.22,50.13,Good
6/12/2023,2014437,NRS_MA-10109,NRS18_MA_10631,8/19/2019,1,MA,PROB,,Y,NAP,BETB,WSA,2.77,2.29,0,0,2.38,0.59,13.38,Poor
6/12/2023,2014438,NRS_NE-10226,NRS18_NE_11133,8/19/2019,1,NE,PROB,,Y,SPL,BERW,WSA,5,5.17,1.43,5.18,4,1.43,37.02,Good
6/12/2023,2014439,NRS_VA-10119,NRS18_VA_10009,8/19/2019,2,VA,PROB,,Y,SAP,BERW,WSA,5.06,3.09,2.22,3.65,2,1.88,29.83,Poor
6/12/2023,2014440,NRS_WI-10059,NRS18_WI_10009,8/19/2019,1,WI,PROB,,Y,UMW,BETB,WSA,6.77,0,0,1.85,0,2.04,17.77,Poor
6/12/2023,2014441,NRS_SD-10617,NRS18_SD_11910,8/19/2019,1,SD,PROB,,Y,NPL,BETB,WSA,6.39,2.74,0,0.68,2.86,0,21.12,Poor
6/12/2023,2014442,NRS_OK-10173,NRS18_OK_10011,8/19/2019,1,OK,PROB,,Y,SPL,BERW,WSA,1.55,5.83,0,2.68,2.67,1.43,23.6,Fair
6/12/2023,2014443,NRS_MS-10140,NRS18_MS_10018,8/19/2019,1,MS,PROB,,Y,CPL,BETB,WSA,9.54,7.87,2.5,4.4,6.88,6.43,62.7,Good
6/12/2023,2014444,NRS_MT-10384,NRS18_MT_10051,8/19/2019,1,MT,PROB,,Y,NPL,BETB,WSA,10,4.47,2,9.22,10,5.83,69.2,Good
6/12/2023,2014445,NRS_MT-10295,NRS18_MT_10022,8/19/2019,1,MT,PROB,,Y,NPL,BETB,WSA,10,8.88,8,5.57,10,6.25,81.17,Good
6/12/2023,2014446,NRS_KS-10199,NRS18_KS_10018,8/19/2019,1,KS,PROB,,Y,SPL,BERW,WSA,8.16,4.6,4.29,4.62,7.33,5.71,57.85,Good
6/12/2023,2014447,NRS_MT-10274,NRS18_MT_10001,8/19/2019,1,MT,PROB,,Y,WMT,BERW,WSA,8.8,8.33,5.71,5.76,7.65,8.33,74.3,Good
6/12/2023,2014448,NRS_IA-10057,NRS18_IA_10008,8/19/2019,1,IA,PROB,,Y,UMW,BETB,WSA,8.79,1.81,1.43,0,2.22,3.52,29.62,Fair
6/12/2023,2014449,NRS_WI-10063,NRS18_WI_10011,8/20/2019,1,WI,PROB,,Y,UMW,BETB,WSA,7.13,4.71,5.71,2.42,2.78,1.37,40.2,Good
6/12/2023,2014450,NRS_NY-10200,NRS18_NY_10272,8/20/2019,1,NY,PROB,,Y,NAP,BERW,WSA,0.1,0,1.11,0,0,0,2.02,Poor
6/12/2023,2014451,NRS_NE-10262,NRS18_NE_RF001,8/20/2019,1,NE,HAND,,Y,SPL,BERW,WSA,8.37,4.36,1.43,8.04,4,2.86,48.43,Good
6/12/2023,2014452,NRS_NE-10162,NRS18_NE_10033,8/20/2019,1,NE,PROB,,Y,SPL,BERW,WSA,2.33,4.17,0,1.71,0.67,0,14.8,Poor
6/12/2023,2014453,NRS_VA-10122,NRS18_VA_10010,8/20/2019,2,VA,PROB,,Y,CPL,BETB,WSA,7.98,1.01,0,2.91,0.62,4.4,28.2,Poor
6/12/2023,2014454,NRS_NV-10341,NRS18_NV_10010,8/19/2019,2,NV,PROB,,Y,XER,BERW,WSA,0.31,5.02,7.14,2.55,1.18,0,27,Poor
6/12/2023,2014455,NRS_MA-10052,NRS18_MA_10004,8/20/2019,1,MA,PROB,,Y,NAP,BETB,WSA,3.12,10,8.89,1.29,4.76,3.08,51.9,Fair
6/12/2023,2014456,NRS_TX-10283,NRS18_TX_10033,8/20/2019,1,TX,PROB,,Y,CPL,BERW,WSA,7.61,5.21,1.25,4.01,2.5,2.5,38.47,Poor
6/12/2023,2014457,NRS_MT-10393,NRS18_MT_10044,8/20/2019,1,MT,PROB,,Y,NPL,BETB,WSA,10,6.14,2,4.36,10,5.83,63.88,Good
6/12/2023,2014458,NRS_SD-10305,NRS18_SD_10002,8/20/2019,1,SD,PROB,,Y,TPL,BETB,WSA,2.15,4.2,1.25,1.18,2,7.18,29.93,Fair
6/12/2023,2014459,NRS_NH-10129,NRS18_NH_10018,8/20/2019,1,NH,PROB,,Y,NAP,BERW,WSA,5.49,3.08,4.44,7.34,5.24,8.98,57.62,Good
6/12/2023,2014460,NRS_WV-10079,NRS18_WV_10180,8/20/2019,1,WV,PROB,,Y,SAP,BERW,WSA,6.29,8.27,5.56,7.89,7.5,5.41,68.2,Good
6/12/2023,2014461,NRS_DE-10028,NRS18_DE_10021,8/20/2019,1,DE,PROB,,Y,SAP,BERW,WSA,0,3.74,1.11,2,0,1.38,13.72,Poor
6/12/2023,2014462,NRS_SD-10768,NRS18_SD_12194,8/20/2019,1,SD,PROB,,Y,TPL,BETB,WSA,1.67,6.42,5,3.53,2,1.97,34.32,Fair
6/12/2023,2014463,NRS_MT-10382,NRS18_MT_10049,8/20/2019,1,MT,PROB,,Y,WMT,BETB,WSA,2.2,7.23,10,2.85,4.12,0,44,Fair
6/12/2023,2014464,NRS_MT-10386,NRS18_MT_10117,8/20/2019,1,MT,PROB,,Y,WMT,BETB,WSA,1.24,1.39,7.14,0,0,0,16.28,Poor
6/12/2023,2014465,NRS_NE-10263,NRS18_NE_RF002,8/21/2019,1,NE,HAND,,Y,SPL,BERW,WSA,8.21,2.8,4.29,7.59,2,5.71,51,Good
6/12/2023,2014466,NRS_IA-10113,NRS18_IA_10012,8/21/2019,2,IA,PROB,,Y,UMW,BETB,WSA,8.02,2.32,4.29,3.85,1.11,0.34,33.22,Fair
